city,date,temp_max,temp_min,temp_avg,wind_speed,precipitation,humidity,data_source,danger_label,risk_level
tunisia,2020-03-03,17.0,11.0,13.6,31.6,1.088,63.1,historical,0,Green
tunisia,2020-03-04,16.0,10.8,13.5,46.3,0.752,67.9,historical,1,Yellow
tunisia,2020-03-05,22.0,11.0,16.0,20.5,0.008,68.2,historical,0,Green
tunisia,2020-03-06,22.0,11.7,16.1,35.2,0.054,63.9,historical,0,Green
tunisia,2020-03-07,14.1,9.0,11.3,29.5,2.417,71.5,historical,0,Green
tunisia,2020-03-08,16.0,10.0,12.5,33.4,1.98,69.3,historical,0,Green
tunisia,2020-03-09,17.1,8.9,12.5,27.4,0.045,72.5,historical,0,Green
tunisia,2020-03-10,16.0,8.0,12.3,35.2,0.258,73.3,historical,0,Green
tunisia,2020-03-11,17.0,10.0,13.6,18.4,0.583,80.5,historical,0,Green
tunisia,2020-03-12,22.0,9.9,14.9,11.9,0.0,70.9,historical,0,Green
tunisia,2020-03-13,26.9,9.7,16.9,14.8,0.001,68.2,historical,0,Green
tunisia,2020-03-14,20.9,10.0,16.0,32.3,0.005,70.9,historical,0,Green
tunisia,2020-03-15,19.0,12.0,15.0,18.2,0.0,73.9,historical,0,Green
tunisia,2020-03-16,20.0,9.0,15.0,25.9,0.013,76.2,historical,0,Green
tunisia,2020-03-17,19.0,13.7,16.0,29.4,0.001,73.5,historical,0,Green
tunisia,2020-03-18,18.0,13.0,15.1,17.3,0.0,69.5,historical,0,Green
tunisia,2020-03-19,17.0,8.9,13.6,17.4,0.0,75.5,historical,0,Green
tunisia,2020-03-20,20.8,13.0,16.0,27.7,0.005,71.4,historical,0,Green
tunisia,2020-03-21,16.0,14.0,15.1,20.7,1.039,79.3,historical,0,Green
tunisia,2020-03-22,19.0,13.0,15.4,20.7,0.284,78.0,historical,0,Green
tunisia,2020-03-23,18.2,11.0,14.4,18.4,0.003,78.0,historical,0,Green
tunisia,2020-03-24,15.1,11.0,12.9,24.2,0.001,69.5,historical,0,Green
tunisia,2020-03-25,11.0,8.0,9.8,40.6,16.685,80.6,historical,1,Yellow
tunisia,2020-03-26,14.0,6.0,9.4,30.6,3.15,72.1,historical,0,Green
tunisia,2020-03-27,16.0,9.2,12.5,25.9,0.003,66.1,historical,0,Green
tunisia,2020-03-28,18.8,8.8,13.0,19.1,0.0,68.1,historical,0,Green
tunisia,2020-03-29,15.0,8.5,12.4,18.3,11.866,79.4,historical,0,Green
tunisia,2020-03-30,17.0,10.0,13.3,25.6,4.909,78.3,historical,0,Green
tunisia,2020-03-31,21.0,7.7,15.3,11.2,0.001,70.9,historical,0,Green
tunisia,2020-04-01,17.0,11.0,14.3,25.1,0.192,76.0,historical,0,Green
tunisia,2020-04-02,19.0,10.8,14.1,18.2,0.239,77.6,historical,0,Green
tunisia,2020-04-03,15.0,12.0,13.4,23.1,28.488,86.4,historical,1,Yellow
tunisia,2020-04-04,18.0,11.8,14.5,25.9,0.005,68.7,historical,0,Green
tunisia,2020-04-05,19.0,9.0,14.0,24.0,0.005,67.3,historical,0,Green
tunisia,2020-04-06,20.0,6.3,14.0,18.3,0.031,71.6,historical,0,Green
tunisia,2020-04-07,19.8,8.0,13.8,18.3,0.197,76.7,historical,0,Green
tunisia,2020-04-08,20.0,9.0,14.3,18.2,0.198,80.0,historical,0,Green
tunisia,2020-04-09,20.0,9.0,15.1,16.5,0.199,79.4,historical,0,Green
tunisia,2020-04-10,22.0,13.9,17.5,18.4,0.004,66.6,historical,0,Green
tunisia,2020-04-11,22.0,11.6,17.0,20.5,0.01,67.1,historical,0,Green
tunisia,2020-04-12,23.0,9.8,16.9,17.5,0.003,62.7,historical,0,Green
tunisia,2020-04-13,22.7,14.1,18.0,29.3,0.0,63.2,historical,0,Green
tunisia,2020-04-14,23.9,14.1,19.0,32.3,0.0,70.5,historical,0,Green
tunisia,2020-04-15,21.0,14.0,17.4,16.7,0.0,74.2,historical,0,Green
tunisia,2020-04-16,22.9,15.0,18.7,23.2,0.005,74.0,historical,0,Green
tunisia,2020-04-17,26.0,16.0,20.2,16.5,0.005,78.5,historical,0,Green
tunisia,2020-04-18,26.9,15.0,20.0,20.4,0.013,82.3,historical,1,Yellow
tunisia,2020-04-19,27.0,16.8,21.1,24.0,0.005,69.7,historical,1,Yellow
tunisia,2020-04-20,23.7,17.0,19.1,25.8,31.799,79.3,historical,1,Yellow
tunisia,2020-04-21,24.0,15.7,19.4,33.5,0.004,60.6,historical,0,Green
tunisia,2020-04-22,20.8,14.0,16.3,22.1,3.763,75.7,historical,0,Green
tunisia,2020-04-23,21.2,15.0,17.5,24.1,0.124,70.0,historical,0,Green
tunisia,2020-04-24,21.0,12.8,16.9,11.2,1.608,76.8,historical,0,Green
tunisia,2020-04-25,23.0,13.4,18.4,18.3,0.434,80.1,historical,0,Green
tunisia,2020-04-26,22.8,16.0,18.3,14.7,1.217,83.0,historical,0,Green
tunisia,2020-04-27,24.0,15.0,19.1,21.3,0.37,76.5,historical,0,Green
tunisia,2020-04-28,25.9,14.5,19.3,24.0,0.317,75.7,historical,1,Yellow
tunisia,2020-04-29,23.9,14.4,18.1,20.4,5.307,72.4,historical,0,Green
tunisia,2020-04-30,25.9,14.0,19.6,22.3,0.0,53.4,historical,1,Yellow
tunisia,2020-05-01,26.9,15.0,21.2,27.6,0.0,51.1,historical,1,Yellow
tunisia,2020-05-02,27.9,15.7,21.6,29.6,0.0,57.3,historical,1,Yellow
tunisia,2020-05-03,28.0,18.0,22.6,33.3,0.0,54.7,historical,1,Yellow
tunisia,2020-05-04,26.3,16.0,21.0,20.5,0.0,63.7,historical,1,Yellow
tunisia,2020-05-05,31.9,15.0,23.1,20.4,0.01,66.6,historical,1,Yellow
tunisia,2020-05-06,32.8,18.0,24.7,26.6,0.001,62.4,historical,1,Yellow
tunisia,2020-05-07,23.6,17.0,20.2,25.8,0.001,73.0,historical,0,Green
tunisia,2020-05-08,25.9,17.9,21.3,31.6,0.0,68.4,historical,1,Yellow
tunisia,2020-05-09,25.0,18.0,21.1,24.1,0.0,68.3,historical,0,Green
tunisia,2020-05-10,26.0,19.0,21.7,25.8,0.0,74.2,historical,1,Yellow
tunisia,2020-05-11,27.0,17.0,22.0,45.9,0.005,53.5,historical,1,Yellow
tunisia,2020-05-12,31.0,16.9,23.8,27.6,0.0,47.3,historical,1,Yellow
tunisia,2020-05-13,26.0,20.0,22.7,29.2,0.005,57.8,historical,1,Yellow
tunisia,2020-05-14,39.8,18.0,24.9,42.1,0.0,59.6,historical,2,Orange
tunisia,2020-05-15,25.0,17.9,20.8,16.5,0.005,63.0,historical,0,Green
tunisia,2020-05-16,26.2,18.0,21.8,19.2,0.0,73.6,historical,0,Green
tunisia,2020-05-17,22.0,19.0,20.3,31.5,0.012,75.0,historical,0,Green
tunisia,2020-05-18,23.0,18.0,20.2,33.4,0.188,69.3,historical,0,Green
tunisia,2020-05-19,24.9,17.0,20.5,38.7,0.243,58.3,historical,0,Green
tunisia,2020-05-20,27.0,19.0,22.5,40.5,0.0,50.5,historical,1,Yellow
tunisia,2020-05-21,26.0,18.7,21.9,38.6,0.01,56.5,historical,1,Yellow
tunisia,2020-05-22,27.0,15.4,21.7,22.9,0.0,59.0,historical,1,Yellow
tunisia,2020-05-23,28.0,14.0,21.2,18.3,0.011,67.2,historical,0,Green
